SMILES,NLL
CC(=S->[Ti+4](<-[F-])(<-[S-2])(<-[I-])(<-[I-])<-[N-]=P(C(C)(C)C)([Si](C)(C)C)[Si](C(C)(C)C)(C(C)(C)C)C(C)(C)C)C(C)(C)C,39.27
Cc1ccc(P(c2ccc(C)cc2)(c2ccc(C)cc2)->[Cu+]2<-n3ccc(C)cc3-c3cc(C)cc(C)n->23)cc1,22.44
CP(C)(C)->[TiH+3](<-[F-])(<-[Cl-])(<-[Se-]c1ccccc1)(<-P(C)(C)C)<-P(C)(C)C,26.45
CC(C)(C)[N-2]->[Ru+2]12345(<-[O-]c6ccc(F)cc6C=N->1C=C1C=CC=C[N-]->21)<-C1=C->3CCC->4=C->5CC1,27.66
CCOB(c1ccccc1)->[Mo+2]1234(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-c5(C)c->1(C)c->2(C)[c-]->3(C)c->45C,27.14
CC(C)O1c2ccccc2[CH]->[Nb+3]<-1(<-[Cl-])(<-[N-2]C(C)(C)C)(<-n1ccccc1)<-n1ccccc1,29.09
CN1(C)Cc2cccc3CN4(->[Pd+2]<-1(<-[S-]c1ccc(-c5nccc(-c6ccncc6)n5)nc1)<-[c-]23)CCS4,44.21
CSc1ccc([S-]->[W](<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-[C-]#[O+])cc1,16.47
COCC1[C](O)P2(c3ccccc3)->[Ru+2]3456(<-[Cl-])(<-[Cl-])(<-C7=C->3C3CC7C->4=C->5[CH-]->63)<-C1(c1ccccc1)SCC2,51.44
c1ccc([N-]2c3ccccc3CS(c3ccccc3)->[Pd+2]<-23<-[S-]c2cccn2-c2ccccc2P->3(c2ccccc2)c2ccccc2)cc1,29.29
CCCCCP12CN3C=c4ccccc4=C[C]3->[Re+5]<-1(<-[Cl-])(<-[Cl-])(<-[Cl-])<-O=C2C=Cc1ccc(N(C)C)cc1,46.14
CC(C)c1cccc(C(C)C)c1N1C=CN(c2c(C(C)C)cccc2C(C)C)[C]1->[Pd+2](<-[Cl-])(<-[Cl-])<-n1cccc2ccccc21,16.32
[Cl-]->[Pt+2]1(<-[Cl-])<-S(CCN2CCS<-2->1)C1CCCC1,22.13
Cc1cc(C)c(CCN2[C]3->[Ru+2]45678(<-[Cl-])(<-[C]2N(C(C)C)C=C3)<-c2c->4c->5(C(C)C)c->6c->7c->82C)c(C)c1,28.37
CN1C=CN(C)[C]1->[Ir+]123(<-[Cl-])<-C4=C->1CCC->2=C->3CC4,13.74
CCOc1cccc[c-]1->[Pd+2]1(<-[Br-])<-P(c2ccccc2)(c2ccccc2)c2ccccc2Oc2ccccc2P->1(c1ccccc1)c1ccccc1,28.39
CC(C)c12->[Ru+2]34567(<-[Cl-])(<-c(c->31)c->4(C)c->5c->62)<-N(=Cc1ccccn->71)C1CCCCC1,20.07
CN->[Ni+2]123(<-[N-]=C=S)<-[O-]c4ccccc4C=N->1CCN->2=Cc1ccccn->31,26.46
CC[C]1C(C)(c2ccccc2C(F)(F)F)c2nn(C)c3-c4ccc(C(F)(F)F)c[c-]4->[Ir+3]<-14(<-[Cl-])(<-[c-]1c(F)c(F)cc(F)c1-c1ccccn->41)<-n23,41.98
[O+]#[C-]->[RuH+](<-[Cl-])(<-[Cl-])(<-P(c1ccccc1)(c1ccccc1)c1ccccc1)(<-P(c1ccccc1)(c1ccccc1)c1ccccc1)<-P(c1ccccc1)(c1ccccc1)c1ccccc1,24.6
Cc1ccn(->[Ni+2](<-[O-]C(=O)c2ccccc2Nc2ccc(C)cc2C(=O)c2cccc(Br)c2)(<-n2cccc(C)c2)(<-n2cccc(C)c2)(<-n2cccc(Br)c2)<-n2cc(Br)cc(C#N)c2)cc1,41.21
CCc12->[Cr]3456(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-c1(CC)c->3(CC)c->4(Cc1ccccc1)c->5(CC)c->62CC,17.23
S=C1SC(=C2SC3=C(OCCO3)S2)SC1=S->[Ag+](<-[Br-])<-S=C1CCCCCN1,25.62
C[Si](C)(C)P(Cc1ccccc1)(c1ccccc1-c1ccccc1)->[Pd+2]1(<-[Cl-])<-n2ccccc2-c2ccccn->12,25.28
CC1N=C(C2[O-]->[Mo+6](<-[O-2])(<-[O-2])(<-[N-2][N+]#N)(<-N=1C)<-N=2C(C)(C)C)c1ccccc1,32.23
CC(C)P1(c2ccccc2[N-]2->[PtH+]<-1<-[S-]S(=O)(C(C)(C)C)=P2(C)C)C(C)C,40.2
Cc12->[Ir+]3456(<-[Cl-])(<-O=C7C=CC=CC7=CN7C(=O)CSC7=S->3)<-c1(C)c->4(C)[c-]->5(C)c->62C,28.92
Cc1ccccc1OP(Oc1c(C)cccc1C)(Oc1c(C)cccc1C)->[Rh+]123(<-[Cl-])<-C4=C->1CCC->2=C->3CC4,20.04
N#[C-]->[Au+]<-P(c1[c-]cccc1)(c1ccccc1)c1ccccc1,22.08
CCCCc1ccc(C(O)C(=O)Nc2ccccc2C(=O)[O-]->[Zn+2]2(<-[O-]C(=O)Cc3ccccc3)(<-OC)<-n3cccc4ccc5cccn->2c5c43)cc1,39.91
CCNC(=S->[Ni+2](<-[Cl-])(<-[Cl-])<-S=C1NCCS1)N1CCOCC1CC,31.23
CN(C)C(=N[PH](=O->[Mo+6](<-[O-2])(<-[Cl-])(<-[Cl-])(<-[Cl-])<-[Cl-])c1ccccc1)N(C)C,22.74
CCN1(CC)CCN2=Cc3ccccc3[O-]->[Ni+2]<-2<-1<-[N-3],21.2
CP(C)(C)->[Ta+](<-[O-]c1ccccc1)(<-P(C)(C)C)(<-P(C)(C)C)<-P(C)(C)C,20.6
CN1c2ccccc2N(C)[C]1->[Pt+2](<-[I-])(<-[I-])<-[I-],18.41
COC(=O)c1ccc(N2=c3cccc[n-]3->[Ni+2]<-23(<-N(=O)[O-])<-N2=C(c4ccccc4)c4cccc2n->34)cc1,34.2
CP(C)(C)->[Re+]1(<-[c-]2cc(F)cc(F)c2-c2ccccn->12)(<-P(C)(C)C)<-S(C)(C)=O,28.07
CC1(C)COC2=C3COCCN3(C)->[Mo+6](<-[O-2])(<-[Cl-])(<-[Cl-])(<-[Cl-])<-[N-]21,26.59
C[C-3]->[Sc+3]1(<-[N-2]c2c(C(C)C)cccc2C(C)C)(<-[N-2][Si](C)(C)C)<-n2c(C)cccc2-c2ccccn2->[N-]->1[Si](C)(C)C,41.07
CNC(=NC#N)[S-]->[Ru+2]1(<-[C-]#[O+])(<-[C-]#[O+])(CCCCP->1(c1ccccc1)c1ccccc1)<-[S-]C#N,30.21
CC(O)C1C[C-]2(C(C)(C)C)->[Ni+2]34<-C=[C-]->3C(CC1[O-]->4)C(O)C2,52.37
CSc1cccc[c-]1->[Pt+2]1(<-[c-]2ccccc2C(=O)c2ccccc2)<-P(c2ccccc2)c2ccccc2P->1(c1ccccc1)c1ccccc1,39.0
COc1cccc(-c2ccccn2->[Re+]2(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-n3nc(-c4ccccn4)sc3-c3ccc4ccccc4n->23)c1,34.74
CC(C)(C)N1=CC=N(C(C)(C)C)->[Re+]<-1(<-[Br-])(<-[C-]#[O+])(<-[C-]#[O+])<-[C-]#[O+],15.38
CC(C)[C](c1ccccn1)->[Ni+2]123<-C=C->1C->2(C)[CH2-]->3,30.97
COC1C=N2C(=C([S-]->[Ta+]<-2(<-[C-]#[O+])(<-[C-]#[O+])(<-[S-]C(C)(C)C)<-C=1OC)c1ccccc1)c1ccccc1,57.63
Cc1cc[c-](->[Au+]<-P(C2CCCCC2)(C2CCCCC2)C2CCCCC2)cc1,14.72
CC(C)(C)[N-2]->[Re+5]1(<-[O-2])(<-[OH-])(<-[O-]c2ccc3ccccc3c2[O-]->1)<-P(c1ccccc1)(c1ccccc1)c1ccccc1,32.45
CC1=CC(=N->[Ni+2]2(<-[Cl-])(<-[O-]1)<-N(C)CCN->2(C)C)C(C)(C)C,29.66
Cc1cc(C)c(N2=C(c3ccccc3)c3ccc[n-]3->[Ti+2]<-2(<-[C-]#N)(<-[C-]#N)<-[C-]#[N+]C(C)(C)C)c(C)c1,32.19
Cc1cccc(C(C)C)c1N1[N-]C(CC(C)C)[C]1->[Au+]<-[Br-],27.36
CC#N->[Pt+4]1(<-[CH3-])(<-[Cl-])(<-[I-])<-O=c2ccn(C)c(C)c2[O-]->1,25.6
Cc1cc(C)c(C(C2c3ccccc3-c3ccccc32)->[Ni]2(<-[C]3N(c4ncc(Br)cn4)C=CN3c3c(C)cc(C)cc3C)<-[c-]3ccccc3-c3ccccn->23)c(C)c1,45.5
COC(=O)c1c(C)c(C)c(CN2C=CN(C)[C]2->[Ru+2]23456(<-[Cl-])(<-[Cl-])<-c7c->2c->3(C(C)C)c->4c->5c->67C)c(C)c1C,29.9
CC(c1ccccc1)N1P(c2ccccc2)(c2ccccc2)->[Pd+2](<-[Cl-])(<-[Cl-])<-P1(c1ccccc1)c1ccccc1,16.6
Cc1ccn(->[Ni+2](<-[I-])(<-[I-])(<-[I-])<-n2cccc(C)c2)cc1,22.65
Cc12->[Pt+4]345(<-[OH-])(<-[Br-])(<-[I-])<-c1[c-]->3(C)c->4(C)c->52C,29.1
CCCCCCCCn1cn(->[Fe+2](<-[N-]=C=S)(<-[N-]=C=S)(<-n2cnn(CCCC)c2)<-n2ccnc3ccccc32)c2nc3ccccc3nc21,39.36
CC(C)c1cccc(C(C)C)c1N1=C(C=C(C(C)(C)C)[Hf+4]<-1(<-[Cl-])(<-[Br-])(<-[I-])<-[I-])[Si](C)(C)C,32.81
CCN(CC)C1N=C([O-]->[Re+]2(<-O)(<-[Cl-])(<-[NH-]C(=S->2)[C]2c3ccccc3OCCOCCOc3ccccc32)<-S=1)c1ccccc1OC,55.94
CCP(CC)(CC)->[Pd+2](<-[Cl-])(<-P(CC)(CC)CC)<-P(CC)(CC)CC,14.97
Cc1cc(C)c(N2C=CN(C)[C]2->[Co+](<-[N-]=O)<-[N-]=O)c(C)c1,20.44
CC(=O)c1ccc(Oc2nc(Oc3ccc(C)c(C)c3)nc3nsnc23)cc1,34.33
CC(C)(C)C(=[N-]->[Ta+3]1234(<-[I-])(<-[I-])<-c5c->1c->2[cH-]->3c->45)C(C)(C)C,22.54
CN1C=CN(c2cccc3CN4C=CC=Cc5ccccn5->[Re+5]4(<-[O-2])(<-[C-]#[O+])<-[c-]32)<-[C]12CCCCC2,47.61
CN(C)Cc1ccc(CN2=Cc3ccccn3->[Pd+2]<-2(<-[I-])<-[c-]2ccc(N(C)C)cc2)cc1,30.63
CC1C=C([O-]->[Zr+4](<-[Cl-])(<-[Cl-])(<-[Cl-])(<-[NH-]c2c(F)c(F)c(F)c(F)c2F)<-N=1c1ccccc1)c1ccccc1,26.09
CC1=NC(C)(C)CC(c2ccccc2)=N1->[Zn+2](<-[Cl-])(<-[Cl-])<-O=c1cc(-c2ccccc2)oc2ccccc12,33.36
CN1(C)C=C2C3=C([Si](C)(C)C)->[Ni+2]<-2<-3<-1(<-[Cl-])(<-[C-]#N)<-[C-]#N,36.0
C[Si](C)(C)[O-]->[Ta+5](<-[N-3])(<-[O-]c1c(Br)cc(Br)cc1C([Si](C)(C)C)[Si](C)(C)C)<-[O-][Si](C)(C)C,32.51
CC(C)c1cccc(C(C)C)c1N1C=CC=C[C]1->[Ir+]12(<-[C]3N(CCP->1(C(C)C)C(C)C)C=CN3C(C)C)<-P(CCP->2(C(C)C)C(C)C)(C(C)C)C(C)C,39.22
CC[N-](CC)->[Pt+4]12(<-[S-]C(=N[N-]->1c1ccccc1)NC)<-[N-](O)C(=O)C(=NCc1ccccc1)[N-]->2C(C)=O,41.42
Cc1ccc(I)c([As](c2ccccc2C)(c2ccccc2C)->[Rh+](<-n2ccccc2)(<-P(C(C)C)(C(C)C)C(C)C)<-P(C(C)C)(C(C)C)C(C)C)c1,35.2
[O+]#[C-]->[Re+]1(<-[Br-])(<-[C-]#[O+])(<-[C-]#[O+])<-N(=Cc2ccccn->12)c1ccccc1,18.43
CC(C)(C)P12CCN3=Cc4c(C(=O)[O-])cccn4->[Pt+2]<-3<-1<-P(CC2)(C(C)(C)C)C(C)(C)C,38.44
[BH2+]->[Re+5](<-[F-])(<-[Cl-])(<-[I-])(<-P(c1ccccc1)(c1ccccc1)c1ccccc1)<-P(c1ccccc1)(c1ccccc1)c1ccccc1,32.0
Cc1ccc(P(c2ccc(C)cc2)(c2ccc(C)cc2)->[Pt+2](<-[O-]S(=O)(=O)[O-])(<-[c-]2ccc(C)cc2)<-N2=Cc3ccccc3C2=O)cc1,33.93
Cc1cc(C)c(N2=CC(c3ccccc3)=N(c3c(C)cc(C)cc3C)->[Pd+2]<-2(<-[Cl-])<-[Cl-])c(C)c1,20.17
CC1CP(c2ccccc2)(c2ccccc2)->[Ni+2]2(<-[C-](F)(F)c3ccccc3P->2(C(F)(F)F)C(F)(F)F)<-P(C1)(c1ccccc1)c1ccccc1,28.39
CCN1CCN(C)(C)->[Mo]<-1(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-[C-]#[O+],16.34
c1ccc(SC2=NC3=N4->[Cu+]5<-N4=C(c4ccccc4)N([BH-](n4c(-c6ccccc6)cc(-c6ccccc6)n->54)<-n4c2oc2ccccc24)C3)cc1,32.54
c1ccc(C2=NP(c3ccccc3)(c3ccccc3)->[Pt+2](<-[S-]2)(<-P(c2ccccc2)(c2ccccc2)c2ccccc2)<-P(c2ccccc2)(c2ccccc2)c2ccccc2)cc1,20.19
[CH3-]->[Pd+2]1(<-[CH3-])<-S=P(C=CP->1(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1,21.03
[O+]#[C-]->[Cr](<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-P(Cc1ccccc1)(c1ccccc1)c1ccccc1,16.22
Cc1cccc(C)c1N1=N[N-](c2c(C)cccc2C)->[Fe+2]<-1(<-[Cl-])<-[Cl-],21.04
CS(C)(=O)->[Ru+2]1(<-[Cl-])(<-[Cl-])(<-n2cccnc2-c2ncccn->12)<-S(C)(C)=O,20.29
CC(C)(C)[N-2]->[Ti+4]1(<-[Cl-])(<-[N-2]C(C)(C)C)<-n2ccccc2-c2ccccn->12,26.14
[Cl-]->[Fe+2]1(<-[Cl-])<-[Se-]c2cccc[c-]2->CP->1(c1ccccc1)c1ccccc1,28.79
[O+]#[C-]->[Ir+](<-[C-]#[O+])(<-P(c1ccccc1)(c1ccccc1)c1ccccc1)<-P(c1ccccc1)(c1ccccc1)c1ccccc1,14.38
CC1=CC(C)C(C)(C)C(C)=O->[Zn+2]2(<-[O-]1)<-n1ccccc1-c1ccccn->21,22.44
COc1cccc(C=NN(=Cc2ccc(-n3ccnc3)cc2)->[Zn+2]2(<-[Cl-])=Cc3ccccc3N->2=C2c3ccccc3[Si-]->2(c2ccccc2)c2ccccc2)c1,49.7
CC1=C2C=CC=CC2=O->[Ag+](<-N1=Cc1cc2ccccc2c2ccccc12)(<-P(c1ccccc1)(c1ccccc1)c1ccccc1)<-P1(c2ccccc2)C2CC(C2)C1(C)C,39.48
COC(=O)CN1C=CN2CN3C=CN(C)[C]3->[C]2->[Pd+2]12<-[c-]1cccc3cccn->2c31,31.66
[O+]#[C-]->[Mn+]1(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-N#CCc2cccc(Br)n->12,25.87
CC(C)N1c2ccccc2N(C(C)C)[C]1->[Pd+2](<-[Br-])(<-[I-])<-[S-][C-](C(C)(C)C)C(C)(C)C,30.2
Cc1ccn2[BH-]3N4C=CN(C)C4=[C]->[Cu+]<-3(<-[Br-])<-n12,31.22
CC12CC3(C)OC(C)(CC(C)(O1)P3(C1CCCCC1)->[Pd+2]([Si](F)(F)F)[Si](F)(F)C(F)(F)F)O2,27.72
COc1ccccc1P1(NC23CC4CC(CC(C4)C2)C3)c2ccc3ccccc3c2-c2ccccc2P(c2ccccc2)(c2ccccc2)->[Fe]<-1(<-[C-]#[O+])(<-[C-]#[O+])<-[C-]#[O+],41.53
Cc1ccc(C2C=N(c3ccc(C)cc3)->[Re+](<-[Br-])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-N=2c2ccc(C)cc2)cc1,22.19
CC(=O)OC1(C)C2C3=CC=Cc4ccc5C=C6C=CC=C=N6->[Zn+2]3(<-[N-]1[N-]C=2)<-[n-]45,42.54
C[N-2]->[Zn+2]12<-N(=C(N=C(c3ccccn->13)[N-]->2c1c(C)cccc1C)c1ccccc1)c1c(C)cccc1C,30.83
[O-2]->[V+5]123(<-[O-2])<-[O-]c4ccccc4C=N->1CCN->2=Cc1ccccc1[O-]->3,19.01
CC(C)N1c2ccccc2N(C(C)C)[C]1->[Pd+2](<-[Cl-])(<-[Br-])<-[C]1N(C(C)C)c2ccccc2N1C(C)C,19.93
CCN1=C[C+]2C=CC=N2->[Cu+]<-12<-[CH-]=C(C#N)c1ccccn->21,43.54
[Cl-]->[Hg+2]1(<-[Cl-])<-N2N=c3cccc[n-]3->[N-]->1C(=NC=2Nc1ccccc1)c1ccccc1,32.35
O=C1CN2=Cc3ccccn3->[Zn+2]<-23<-n2ccccc2C=N->3<-[O-]1,25.42
Cc12->[Zr+4]345(<-[Cl-])(<-[Cl-])(<-[Cl-])<-c1[c-]->3([Si](C)(C)C)c->4(C)c->52C,17.61
CCNC(NC=CN(c1ccccc1)c1ccccc1)=S->[Cu+](<-[Cl-])<-S=C(NC(=O)c1ccccc1)Nc1ccccc1OC,30.75
CCOC1=N2->[Cu+3]3(<-[C-](C)=O)<-N(CCCC1CC2)CCN->3(C)C,44.66
CC(C)c1cccc(C(C)C)c1N1CCCN2c3c(Br)cc(Br)cc3Cc3ccccn3->[Fe+2](<-[Cl-])(<-[C]21)<-P(c1ccccc1)(c1ccccc1)c1ccccc1,33.31
S=C=[N-]->[Ru+2](<-[N-]=C=S)(<-n1ccccc1)(<-n1ccccc1)(<-n1ccccc1)<-n1ccccc1,17.18
CC(=C(c1ccccc1)c1ccccc1)c12->[Ru+2]3456(<-[Cl-])(<-[Cl-])(<-c(c->3c->41)c->5c->62C)<-n1ccc(C)cc1,26.27
B->[Pt+2]1(<-[CH2-][Si](C)(C)C)<-P(c2ccccc2P->1(C(C)C)C(C)C)(C(C)C)C(C)C,27.82
CC(C)N(C1=O->[Co+3]2345(<-c6c->2c->3[c-]->4(C)c->56)(<-N1(C(C)C)C(C)C)<-[Si-](C)(C)Cl)C(C)C,39.96
COc1ccc(C(NC(C)(C)C)C([NH-]->[Hg+2]<-[C]2N(c3c(C(C)C)cccc3C(C)C)C=CN2c2c(C(C)C)cccc2C(C)C)P(=O)(c2ccc(OC)cc2)c2ccc(OC)cc2)cc1,37.61
CCOC1=N[N-](c2ccccc2)->[Rh+3]2345(<-[Cl-])(<-[S-]1)<-c1(C)c->2(C)c->3(C)[c-]->4(C)c->51C,29.48
CC(C)[SiH](C(=C=Cc1ccccc1)[CH]->[Zr+2](<-[Cl-])([C-]c1ccccc1)(<-[O-]C(=O)C(=O)O[Si](C)(C)C)<-P(C1CCCCC1)(C1CCCCC1)C1CCCCC1)C(C)C,61.65
[Cl-]->[Hg+2]<-C=CC=C1C2CC3CC(C2)CC1C3,20.25
COP(OC)(OC)->[Ru+2]1(<-N(=O)C(C)=C(C)[N-]->1O)(<-P(CC1OCCCO1)(c1ccccc1)c1ccccc1)<-P(c1ccccc1)(c1ccccc1)c1ccccc1,33.17
Cc1ccccc1P1(C)c2ccccc2P(c2ccccc2C)(c2ccccc2C)->[Pt+2]<-12<-P(CCP->2(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1,22.83
CC1N=c2cccc[n-]2->[Ni+2]2(<-[Cl-])(<-N=1)<-n1ccccc1N->2(C)C,30.66
CC(C)(C)c1cc2C(c3ccccc3)(c3ccccc3)c3ccccc3[Fe+2]3(<-[Cl-])(<-[Cl-])<-[N-]4<-[O-]c2c(P->3(c2ccccc2)c2ccccc2C42c3ccccc3C3c4ccccc4CCC32)c1,51.57
CC(C)c12->[Ru+2]34567(<-[Cl-])(<-[c-]8ccccc8C8=N->3CCCN8)<-c(c->41)c->5(C)c->6c->72,20.94
Cc1cc2n3n1->[Ru+2]145(<-[Cl-])(<-[C-]#[O+])<-C6=C->1N(C(C(C)C)=C2)C3C->4(c1ccccc1)=C->56,28.07
Cc1nc(N)nc(N)n1->[Cd+2](<-[Br-])(<-[Br-])<-n1c(C)nn(C#N)c1N,22.97
c1ccc(COP(->[Cu+]<-N2CCCCC2)(C2CCCCC2)N2CCOCC2)cc1,25.6
CCc1[nH]cc2C(C)c3cccc4C[Ni+2](<-[CH2-]c5ccccc5)(<-n43)<-n21,34.97
COC(=S)[S-]->[Hg+2]<-O=[PH]1C=CC=C1C(=O)Nc1ccccc1,38.11
[Cl-]->[Pt+2]12<-n3ccccc3CN->1Cc1ccccn->21,16.81
CS1c2cccc(C(F)(F)F)n2->[Ru+2]<-12(<-[Cl-])(<-[O-]C(=O)c1cccc(C(F)(F)F)n->21)<-n1ccn(COCc2ccc(F)cc2)c1,42.91
Nc1ccc(S(=O)(=O)[O-]->[Fe+2]234<-N(=Cc5ccccn->25)CCN->3=Cc2ccccn->42)cc1,31.81
CC1C[N-]2->[Hf+4]34(<-[N-]=C=S)(<-[C]5N(C(N6CCCC6)=N->3C(C)C)C=CN5C(C)C)<-N(C)(C)CCN->4(C1)C2,38.05
[Cl-]->[Pd+2]1(<-P(CCCP->1(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1)<-P(c1ccccc1)(c1ccccc1)c1ccccc1,18.02
[Cl-]->[Ir+]123(<-C4=C->1C1<-C(=C->21)C1C(C2CCCCC2)C->3C14)<-P1(c2ccccc2)C2CCC1CC2,30.42
CCO1CCS2CC[S-]->[Zn+4]<-1<-2<-[Cl-],24.56
Cc1cc(C)c(N2CCCCN(c3c(C)cc(C)cc3C)[C]2->[Pd+2](<-[Br-])(<-[Br-])<-[C]2N(C)C=CN2c2cccc3ccccc23)c(C)c1,27.21
CP1(C)C=CN2CCP(C)(C)->[Re+]<-2<-13<-[S-]c1ccccc1[S-]->3,39.2
CC1=CCC(C)P1(Oc1ccccc1)->[Ni+2](<-[Cl-])(<-P(C)(C)C)<-P(C)(C)C,32.1
CC(C)c1cccc(C(C)C)c1N1C=CN(c2c(C(C)C)cccc2C(C)C)[C]1->[Au+]<-[C-](=O)O,22.08
[O+]#[C-]->[Ir+]12(<-[c-]3c(CP->1(C(F)(F)F)C(F)(F)F)cccc3C(CC2(F)F)(C(F)(F)F)C(F)(F)F)<-P(F)(F)C1CCCCC1,35.81
CCCCc1nc(N(CC)CC(C)C)n[c-](->[PtH2+2](<-P(c2ccccc2)(c2ccccc2)c2ccccc2)<-P(c2ccccc2)(c2ccccc2)c2ccccc2)n1,43.54
COC(=O)c1cc2-c3cccc[c-]3->[Au+3]3(<-[C]4N(C)C=CN4C)<-[c-]4ccccc4-c(c1)n->32,25.76
CC(C)c1cc(C(C)C)c(-c2ccccc2[As](->[Au+]<-[Cl-])(C2CCCCC2)C(C)(C)C)c(C(C)C)c1,23.82
CC1=C2C=CC=C[N-]2->[Ni+2]23(<-[Cl-])(<-S=C(O)N=N->21)<-n1ccccc1Sc1ccccn->31,32.29
CP(c1ccccc1)(c1ccccc1)->[Ru+2](<-[Cl-])(<-[Cl-])(<-[CH]c1ccccc1)<-P(c1ccccc1)(c1ccccc1)c1ccccc1F,27.15
CCOP(OCC)(OCC)->[Pd+2]1(<-[c-]2c(F)c(F)c(F)c(F)c2F)<-P(CCC(F)(F)C(F)(F)C(F)(F)F)(COP->1(c1ccccc1)c1ccccc1)c1ccccc1,39.25
CC1=CNC2=S->[Cd+2]34(CCCCCC(NC(=S)[NH-]->3)N2C)(<-N1=O)<-N(O)=C(C)C(C)=N->4O,40.98
Cc1occc2=S->[Ir+3]3456(<-[Cl-])(<-[O-]c12)<-c1(C)c->3(C)c->4(C)[c-]->5(C)c->61C,17.15
CC(C)(C)[N+]#[C-]->[Pt+2](<-[I-])(<-[I-])<-[C-]#Cc1ccc([N+](C)(C)C)cn1,29.14
CN(C)[Si](->[Au+]<-[Cl-])(N(C)C)C(C)(C)C,18.77
CCOP1(C2=NN=C(c3ccccc3)C[PH]2(c2ccccc2)(c2ccccc2)->[Ni+2]<-1(<-[Cl-])<-[Cl-])c1ccccc1,35.0
Cc1ccccc1[N+]#[C-]->[Au+]<-[S-]C#N,18.36
COC(=O)CCc1coc2cccc(P(C3CCCCC3)->[Ag+3](<-P(C3CCCCC3)(C3CCCCC3)C3CCCCC3)<-P34CCC(C3)C4(C)C)c12,40.69
N#[N+][N-2]->[Ru+2]12(<-[Cl-])(<-n3ccccc3-c3cccc(-c4ccccn->14)n->23)<-P(c1ccccc1)(c1ccccc1)c1ccccc1,21.23
CN1c2ccccc2N[C]1->[Rh+](<-P(C)(C)C)(<-P(C)(C)C)(<-P(C)(C)C)<-P(C)(C)C,23.2
[Cl-]->[Ir+]123(<-C4=C->1CCC->2=C->3CCC4)<-n1c(-c2ccccc2)oc2ccccc21,24.8
Cc1cc(C)n2->[Zn+2]3(<-O)(<-[O-]S(=O)(=O)[O-])(<-n4c(C)cc(C)n4Cn12)<-n1c(C)cc(C)n1C(SC(C)(C)C)S->3Cc1ccccc1,41.72
CC1=CC(C)=O->[Re+]2(<-[C-]#[O+])(<-[C-]#[O+])(<-[O-]1)<-n1c(C)cc(C)nc1-c1nc(C)cc(C)n->21,25.68
CC1=N2->[Zn+2]3(<-[N-]=C=NC#N)<-n4cc(F)ccc4N=C(C=C[N-]->3C3=NC1=CCC3)c1ccccc1-c1cc(C)c(C)cc12,45.83
COc1ccc(S(=O)(=O)[N-]2c3ccccc3C(=O)[O-]->[Re+]<-2(<-[Cl-])(<-[C-]#[O+])(<-[C-]#[O+])<-[C-]#[O+])cc1,33.06
Cc1cc(C)[nH]c(=S->[Cu+](<-[Cl-])<-S=c2[nH]cc(C(=O)O)[nH]2)n1,31.22
CC#N->[Ru+2]12(<-[OH-])(<-N(O)=Cc3cccc(C(=O)N->1(C)C)n->23)<-n1cccc2nsnc21,54.66
C[Si](C)(C)[c-]12->[Zr+4]3456789(<-[Cl-])(<-[Cl-])(<-c%10c->3c->4[cH-]->5c->6%10)<-c(c->7c->81)c->92,20.01
[Cl-]->[Ru+2](<-[Cl-])(<-[CH][Si](C1CCCCC1)(C1CCCCC1)C1OCCCO1)(<-P(C1CCCCC1)(C1CCCCC1)C1CCCCC1)<-P(C1CCCCC1)(C1CCCCC1)C1CCCCC1,27.71
[O+]#[C-]->[Mn+]1(<-[C-]#[O+])(<-[C-]#[O+])(<-n2ccccc2-c2ccccn->12)<-P(c1ccccc1)(c1ccccc1)c1ccccc1,16.95
CP1CS(C)->[Pt+2](<-[CH2-]1)(<-[S-]c1ccccn1)<-P(C)(C)c1ccccc1,33.46
CP12->[Pd+2](<-[Cl-])(<-N(=Cc3ccccc31)c1ccccc12)<-P(c1ccccc1)(c1ccccc1)c1ccccc1,26.5
Cc1cc(C)c(C2[O-]->[Ni+4]3(<-[O-]c4c(C(C)(C)C)cc(C(C)(C)C)cc4[Si](C)(C)c4cc(C(C)(C)C)cc2c4[N-]->3c2ccccc2)<-O2CCOCC2)c(C)c1,38.89
c1ccc(C2=NC([O-]->[Fe+2]3(<-[O-]2)<-[O-]C(c2ccccc2)=N->3c2ccccc2)c2ccccc2)cc1,28.45
COc1ccccc1C=Cc1ccccn1->[Pt+2](<-[I-])(<-[I-])<-[I-],24.62
CCS1CC[S-]->C2CC3CN->[Pt+2]<-1(<-N2)<-[O-]3,28.71
